image_path,image_score,image_level_label
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0016.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0048.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0128.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0130.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0202.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0211.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0222.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0229.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0254.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0278.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0280.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0286.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0289.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0293.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0299.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0313.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0342.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0343.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0351.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0394.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0408.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0444.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0459.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0481.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0484.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0516.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0527.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0550.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0569.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0571.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0587.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0589.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0596.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0600.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0613.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0623.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0625.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0650.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0674.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0684.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0741.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0758.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0766.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0787.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0796.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0800.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0830.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0859.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0871.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0876.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0887.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0906.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0942.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0957.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0963.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_0994.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1094.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1103.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1125.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1141.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1148.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1165.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1198.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1213.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1217.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1225.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1255.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1264.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1289.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1293.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1299.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1332.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1379.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1396.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1433.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1437.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1470.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1475.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1513.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1515.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1520.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1532.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1543.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1545.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1546.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1555.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1562.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1571.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1572.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1616.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1633.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1718.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/NIST16/images/NC2016_1720.jpg,0.5,1
