image_path,image_score,image_level_label
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_01.tif,0.579045295715332,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_02.tif,0.5789328217506409,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_03.tif,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_04.tif,0.5769897103309631,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_05.tif,0.5580340623855591,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_06.tif,0.5779070854187012,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_07.tif,0.5825992822647095,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_08.tif,0.5747581720352173,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_09.tif,0.5953994393348694,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_10.tif,0.5748050808906555,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_11.tif,0.5858966708183289,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_12.tif,0.5791560411453247,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_13.tif,0.5747136473655701,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_14.tif,0.5843223333358765,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_15.tif,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_16.tif,0.576941967010498,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_17.tif,0.5784114599227905,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_18.tif,0.560386598110199,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_19.tif,0.579831063747406,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_20.tif,0.5781821012496948,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_21.tif,0.5837244987487793,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_22.tif,0.5790256261825562,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_23.tif,0.5826114416122437,1
/data0/zh/VM-UNet/data/isic17/Columbia/images/canong3_canonxt_sub_24.tif,0.5753511190414429,1
