image_path,image_score,image_level_label
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CND_A_pla0005_pla0023_0281.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CND_A_sec0056_sec0015_0282.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_ani0049_ani0084_0266.jpg,0.5704810619354248,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_ani0053_ani0054_0267.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_art0024_ani0032_0268.jpg,0.5711994767189026,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_cha0025_pla0067_0269.jpg,0.5710326433181763,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_nat0014_nat0017_0097.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_nat0071_ani0024_0270.jpg,0.5711053609848022,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_nat0085_ani0027_0271.jpg,0.5704996585845947,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_pla0030_pla0061_0272.jpg,0.5716550350189209,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_pla0070_pla0073_0273.jpg,0.5726357698440552,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_pla0079_pla0049_0274.jpg,0.5249333381652832,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_sec0012_ani0007_0275.jpg,0.5720400214195251,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_A_sec0041_pla0037_0098.jpg,0.5718966126441956,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_C_ani0068_ani0045_0099.jpg,0.5485914349555969,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_R_art0006_art0087_0276.jpg,0.5764285326004028,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_R_art0017_art0090_0277.jpg,0.5698729753494263,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_R_art0027_art0066_0100.jpg,0.5702815651893616,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_R_art0044_art0018_0278.jpg,0.5706161856651306,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CNN_R_sec0018_sec0004_0101.jpg,0.5698351860046387,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_ani0036_ani0066_0372.jpg,0.5710698962211609,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_ani0043_ani0041_0373.jpg,0.5733771324157715,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_ani0092_ani0052_0374.jpg,0.5702239871025085,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0007_arc0005_0228.jpg,0.5654091835021973,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0009_ani0048_0375.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0023_arc0003_0376.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0024_ani0031_0265.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0064_cha0053_0377.jpg,0.5731457471847534,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_arc0082_ani0076_0378.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_art0042_sec0086_0379.jpg,0.5708262324333191,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_art0075_art0019_0279.jpg,0.5706515312194824,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_art0093_art0013_0380.jpg,0.569933295249939,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_cha0073_ani0090_0381.jpg,0.5700642466545105,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_cha0077_pla0022_0382.jpg,0.5726431012153625,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0013_cha0086_0383.jpg,0.5705791711807251,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0014_art0048_0384.jpg,0.5707048177719116,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0033_obj0059_0385.jpg,0.5702070593833923,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0066_art0021_0386.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0077_nat0067_0387.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0093_art0037_0388.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0094_art0096_0389.jpg,0.524158239364624,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0096_art0028_0390.jpg,0.5696855783462524,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0002_pla0076_0280.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0006_pla0009_0391.jpg,0.5709332227706909,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0064_ani0004_0392.jpg,0.5719947218894958,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0072_ani0019_0393.jpg,0.5724826455116272,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0074_pla0060_0394.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0001_art0001_0395.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0007_art0094_0396.jpg,0.5699437856674194,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0038_cha0087_0397.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0039_sec0070_0398.jpg,0.5739930868148804,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0062_cha0063_0399.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0069_ani0081_0400.jpg,0.5698558688163757,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0083_ani0039_0401.jpg,0.5728831887245178,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0086_sec0084_0402.jpg,0.5697339177131653,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_C_art0009_art0098_0403.jpg,0.4941941797733307,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_R_cha0077_sec0075_0173.jpg,0.4941941797733307,1
